latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
36.40481,128.97334,325.32,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,285.16,25.22,N
36.40321,128.96228,311.61,1.01,1,2025-03-25,1225,Terra,MODIS,50,6.1NRT,285.44,11.16,N
36.40162,128.95126,310.1,1.01,1,2025-03-25,1225,Terra,MODIS,43,6.1NRT,285.31,9.63,N
36.4771,129.4007,320.29,1,1,2025-03-25,1225,Terra,MODIS,72,6.1NRT,287.03,13.6,N
36.47556,129.38982,342.04,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.58,41.82,N
36.47401,129.37895,418.38,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,295.37,376.8,N
36.47247,129.36807,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,317.46,1603.54,N
36.47092,129.35721,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,348.03,1604.56,N
36.46937,129.34633,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,355.31,1605.63,N
36.46782,129.33546,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,337.47,1606.23,N
36.46627,129.3246,400.26,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,316.67,251.53,N
36.46471,129.31371,372.39,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,307.34,121.61,N
36.46317,129.30286,364.85,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,304.98,97.87,N
36.46161,129.29198,355.41,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,299.85,72.76,N
36.46004,129.28104,349.13,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,296.43,59,N
36.45694,129.25935,326.83,1,1,2025-03-25,1225,Terra,MODIS,91,6.1NRT,291.89,23.94,N
36.45538,129.24846,314.7,1,1,2025-03-25,1225,Terra,MODIS,44,6.1NRT,289.7,12.75,N
36.4538,129.2375,322.26,1,1,2025-03-25,1225,Terra,MODIS,70,6.1NRT,290.87,19.56,N
36.45223,129.22661,342.31,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,292.51,46.73,N
36.45068,129.21576,336.45,1,1,2025-03-25,1225,Terra,MODIS,99,6.1NRT,290.94,36.75,N
36.44912,129.20493,345.3,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,291.48,52.89,N
36.44758,129.19415,323.53,1,1,2025-03-25,1225,Terra,MODIS,54,6.1NRT,286.89,20.9,N
36.44288,129.16153,327.88,1.01,1,2025-03-25,1225,Terra,MODIS,53,6.1NRT,286.54,24.93,N
36.43971,129.13963,322.24,1.01,1,2025-03-25,1225,Terra,MODIS,49,6.1NRT,286.75,19.8,N
36.43019,129.07401,341.63,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.15,45.37,N
36.42859,129.06302,371.19,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.12,120.18,N
36.48279,129.37701,316.58,1,1,2025-03-25,1225,Terra,MODIS,75,6.1NRT,289.36,9.52,N
36.48124,129.36613,326.41,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.74,18.97,N
36.47969,129.35526,348.62,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,291.53,54.45,N
36.47815,129.34439,414.45,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,295.76,347.36,N
36.4766,129.33354,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,321.7,1606.28,N
36.47506,129.32269,479.73,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,316.85,1179.4,N
36.4735,129.31177,394.11,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,298.72,217.42,N
36.47195,129.30092,416.32,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,309.88,364.05,N
36.47039,129.29002,404.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,313.79,282.83,N
36.46882,129.27908,359.43,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,300.03,83.65,N
36.46727,129.26822,371.98,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,298.6,122.63,N
36.46572,129.25743,355.24,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,293.79,73.39,N
36.46417,129.24657,313.36,1,1,2025-03-25,1225,Terra,MODIS,41,6.1NRT,288.2,11.63,N
36.46259,129.2356,307.05,1,1,2025-03-25,1225,Terra,MODIS,8,6.1NRT,288.45,7.7,N
36.46102,129.22466,313.67,1,1,2025-03-25,1225,Terra,MODIS,30,6.1NRT,289.17,11.96,N
36.45945,129.21373,338.74,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.77,39.8,N
36.45789,129.2029,326.88,1,1,2025-03-25,1225,Terra,MODIS,65,6.1NRT,289.56,23.81,N
36.45634,129.19209,345.37,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.2,51.78,N
36.45477,129.1812,354.44,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.77,71.43,N
36.45322,129.17039,325.68,1,1,2025-03-25,1225,Terra,MODIS,39,6.1NRT,286.49,22.57,N
36.45167,129.15965,339.55,1.01,1,2025-03-25,1225,Terra,MODIS,96,6.1NRT,285.96,42.12,N
36.45008,129.14867,327.12,1.01,1,2025-03-25,1225,Terra,MODIS,63,6.1NRT,285.76,24.38,N
36.41502,128.90782,309.27,1.01,1.01,2025-03-25,1225,Terra,MODIS,64,6.1NRT,284.29,10.74,N
36.36765,128.58818,307.7,1.02,1.01,2025-03-25,1225,Terra,MODIS,53,6.1NRT,284.1,10.09,N
36.36597,128.57703,304.13,1.02,1.01,2025-03-25,1225,Terra,MODIS,39,6.1NRT,283.76,7.79,N
36.36267,128.55502,319.23,1.02,1.01,2025-03-25,1225,Terra,MODIS,98,6.1NRT,286.11,19.13,N
36.48847,129.35329,309.31,1,1,2025-03-25,1225,Terra,MODIS,39,6.1NRT,288.36,4.87,N
36.48692,129.34242,309.76,1,1,2025-03-25,1225,Terra,MODIS,30,6.1NRT,288.3,5.23,N
36.48538,129.33159,314.01,1,1,2025-03-25,1225,Terra,MODIS,48,6.1NRT,288.18,8.12,N
36.48383,129.32076,311.9,1,1,2025-03-25,1225,Terra,MODIS,45,6.1NRT,287.15,7.31,N
36.48072,129.29897,387.66,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,292.78,185.24,N
36.47916,129.28807,441.87,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,304.42,610.64,N
36.4776,129.27715,387.32,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,299.26,185.21,N
36.47605,129.2663,381.81,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,300.47,160.81,N
36.47449,129.25542,365.36,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,294.72,100.99,N
36.47294,129.2446,356.1,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,292.23,75.71,N
36.47138,129.23369,323.3,1,1,2025-03-25,1225,Terra,MODIS,73,6.1NRT,287.93,19.57,N
36.46354,129.17917,317.61,1,1,2025-03-25,1225,Terra,MODIS,43,6.1NRT,287.16,11.93,N
36.46199,129.16838,317.6,1,1,2025-03-25,1225,Terra,MODIS,51,6.1NRT,286.13,12.39,N
36.46043,129.15758,338.89,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.84,39.35,N
36.45885,129.14661,333.81,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.67,31.82,N
36.4573,129.13583,314.8,1.01,1,2025-03-25,1225,Terra,MODIS,42,6.1NRT,283.98,11.39,N
36.43505,128.98257,301.81,1.01,1,2025-03-25,1225,Terra,MODIS,22,6.1NRT,283.85,5.3,N
36.42543,128.91673,311.83,1.01,1.01,2025-03-25,1225,Terra,MODIS,32,6.1NRT,284.9,11.11,N
36.38971,128.6747,310.78,1.02,1.01,2025-03-25,1225,Terra,MODIS,50,6.1NRT,285.24,11.74,N
36.38643,128.65266,309.72,1.02,1.01,2025-03-25,1225,Terra,MODIS,12,6.1NRT,284.71,10.57,N
36.3682,128.53078,331.46,1.03,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.44,32.95,N
36.48638,129.27522,362.43,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,292.61,92.79,N
36.48484,129.26442,369.31,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,293.86,113.31,N
36.48327,129.25349,340.79,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.47,43.31,N
36.48171,129.2426,348.56,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.09,57.96,N
36.48016,129.23175,332.26,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.03,29.29,N
36.47859,129.22083,319.97,1,1,2025-03-25,1225,Terra,MODIS,86,6.1NRT,287.11,14.44,N
36.39032,128.6174,330.83,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.48,31.46,N
36.38866,128.60625,325.98,1.02,1.01,2025-03-25,1225,Terra,MODIS,63,6.1NRT,287.53,24.52,N
36.49362,129.26253,326.35,1,1,2025-03-25,1225,Terra,MODIS,89,6.1NRT,286.79,23.69,N
36.49206,129.25162,352.61,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.8,66.87,N
36.49049,129.24063,315.54,1,1,2025-03-25,1225,Terra,MODIS,88,6.1NRT,287.25,11.91,N
36.48894,129.2298,323.25,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.66,19.65,N
36.48266,129.18604,312.09,1,1,2025-03-25,1225,Terra,MODIS,31,6.1NRT,286.27,8.67,N
36.43339,128.84689,320.61,1.01,1.01,2025-03-25,1225,Terra,MODIS,0,6.1NRT,287.19,17.58,N
36.43179,128.83595,351.01,1.01,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.39,64.41,N
36.43017,128.82494,344.42,1.01,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.69,51.47,N
36.42855,128.81396,331.78,1.01,1.01,2025-03-25,1225,Terra,MODIS,94,6.1NRT,287.77,31.45,N
36.42694,128.80304,333.17,1.01,1.01,2025-03-25,1225,Terra,MODIS,94,6.1NRT,287.91,33.53,N
36.42531,128.79193,321.81,1.02,1.01,2025-03-25,1225,Terra,MODIS,72,6.1NRT,287.07,20.48,N
36.39751,128.60426,333.64,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.3,35.06,N
36.39585,128.59315,328.65,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.68,29.21,N
36.50084,129.24971,346.9,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.56,55.33,N
36.49927,129.23871,326.8,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.25,23,N
36.43898,128.82295,311.47,1.01,1.01,2025-03-25,1225,Terra,MODIS,19,6.1NRT,286.52,9.38,N
36.43251,128.77892,307.66,1.02,1.01,2025-03-25,1225,Terra,MODIS,58,6.1NRT,285.45,9.39,N
36.43089,128.76787,318.65,1.02,1.01,2025-03-25,1225,Terra,MODIS,97,6.1NRT,286.76,18.33,N
36.42926,128.75681,320.7,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,285.26,20,N
36.41129,128.63539,310.3,1.02,1.01,2025-03-25,1225,Terra,MODIS,34,6.1NRT,284.31,10,N
36.40306,128.58009,316.24,1.02,1.01,2025-03-25,1225,Terra,MODIS,75,6.1NRT,285.64,16.04,N
36.39973,128.55774,302.47,1.02,1.01,2025-03-25,1225,Terra,MODIS,29,6.1NRT,283.92,7.03,N
36.50962,129.24779,317.8,1,1,2025-03-25,1225,Terra,MODIS,58,6.1NRT,283.81,13.78,N
36.50805,129.2368,331.42,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.19,28.63,N
36.45583,128.87573,320.8,1.01,1.01,2025-03-25,1225,Terra,MODIS,26,6.1NRT,286.07,16.2,N
36.43483,128.73271,304.85,1.02,1.01,2025-03-25,1225,Terra,MODIS,58,6.1NRT,283.82,8.01,N
36.42667,128.67751,306.36,1.02,1.01,2025-03-25,1225,Terra,MODIS,30,6.1NRT,283.82,8.31,N
36.42504,128.66646,312.48,1.02,1.01,2025-03-25,1225,Terra,MODIS,44,6.1NRT,283.96,11.78,N
36.51839,129.2458,316.97,1,1,2025-03-25,1225,Terra,MODIS,32,6.1NRT,284.31,13.12,N
36.48695,129.02715,309.22,1.01,1,2025-03-25,1225,Terra,MODIS,77,6.1NRT,285.29,9.89,N
36.48537,129.0162,300.19,1.01,1,2025-03-25,1225,Terra,MODIS,7,6.1NRT,284.1,4.27,N
36.53026,129.2654,317.78,1,1,2025-03-25,1225,Terra,MODIS,96,6.1NRT,287.34,16.35,N
36.52871,129.25458,339.29,1,1,2025-03-25,1225,Terra,MODIS,80,6.1NRT,288.89,41.03,N
36.52715,129.24376,325.98,1,1,2025-03-25,1225,Terra,MODIS,55,6.1NRT,286.66,21.87,N
36.47665,128.89362,323.03,1.01,1.01,2025-03-25,1225,Terra,MODIS,67,6.1NRT,285.3,17.79,N
36.45574,128.7509,318.84,1.02,1.01,2025-03-25,1225,Terra,MODIS,98,6.1NRT,284.68,18.19,N
36.42961,128.57401,332.74,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.82,35.15,N
36.42795,128.56276,308.26,1.02,1.01,2025-03-25,1225,Terra,MODIS,54,6.1NRT,284.41,10.13,N
36.41636,128.48492,303.02,1.03,1.01,2025-03-25,1225,Terra,MODIS,52,6.1NRT,282.87,7.71,N
36.53593,129.24178,338.11,1,1,2025-03-25,1225,Terra,MODIS,90,6.1NRT,287.86,39.55,N
36.4613,128.72662,309.02,1.02,1.01,2025-03-25,1225,Terra,MODIS,76,6.1NRT,284.25,10.66,N
36.45968,128.71555,304.55,1.02,1.01,2025-03-25,1225,Terra,MODIS,26,6.1NRT,283.83,7.32,N
36.44175,128.59413,351.01,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.42,67.81,N
36.44011,128.58307,336.37,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.63,39.34,N
36.43845,128.57191,342.78,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.82,50.65,N
36.4368,128.56073,328.96,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.12,29.55,N
36.43516,128.5497,326.99,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,285.64,27.51,N
36.54719,129.24469,309.19,1,1,2025-03-25,1225,Terra,MODIS,77,6.1NRT,284.05,11.32,N
36.54563,129.23381,319.98,1,1,2025-03-25,1225,Terra,MODIS,99,6.1NRT,283.76,20.81,N
36.5425,129.21202,323.44,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,284.41,22.71,N
36.54093,129.2011,311.91,1,1,2025-03-25,1225,Terra,MODIS,58,6.1NRT,284.92,12.22,N
36.53618,129.1682,318.51,1,1,2025-03-25,1225,Terra,MODIS,20,6.1NRT,287.06,15.6,N
36.5283,129.1136,326.11,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.85,21.37,N
36.52672,129.10266,317.97,1.01,1,2025-03-25,1225,Terra,MODIS,63,6.1NRT,284.77,12.59,N
36.49317,128.87263,329.2,1.01,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,285.71,28.01,N
36.49157,128.86169,323.92,1.01,1.01,2025-03-25,1225,Terra,MODIS,80,6.1NRT,285.43,21.58,N
36.45563,128.61925,314.24,1.02,1.01,2025-03-25,1225,Terra,MODIS,89,6.1NRT,284.78,14.99,N
36.45398,128.60818,338.07,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.51,43.54,N
36.45233,128.59714,321.75,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.37,21.59,N
36.45067,128.58611,329.77,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.65,31.38,N
36.44904,128.57515,301.88,1.02,1.01,2025-03-25,1225,Terra,MODIS,20,6.1NRT,283.33,6.38,N
36.43061,128.45271,321.75,1.03,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,285.65,23.34,N
36.54025,129.13348,318.91,1.01,1,2025-03-25,1225,Terra,MODIS,32,6.1NRT,287.23,16.01,N
36.53867,129.12257,320.1,1.01,1,2025-03-25,1225,Terra,MODIS,42,6.1NRT,287.04,16.74,N
36.53234,129.07883,316.06,1.01,1,2025-03-25,1225,Terra,MODIS,39,6.1NRT,285.05,11.28,N
36.53076,129.06789,336.77,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.04,36.13,N
36.52917,129.05693,311.38,1.01,1,2025-03-25,1225,Terra,MODIS,5,6.1NRT,284.38,8.07,N
36.49392,128.81578,311.86,1.01,1.01,2025-03-25,1225,Terra,MODIS,57,6.1NRT,284.86,10.79,N
36.46446,128.61716,394.56,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,291.32,230.65,N
36.46282,128.60612,361.48,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.26,95.24,N
36.54902,129.13147,323.88,1.01,1,2025-03-25,1225,Terra,MODIS,65,6.1NRT,286.28,20.94,N
36.54745,129.12056,339.25,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.82,41.48,N
36.54588,129.10968,346.17,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.46,52.44,N
36.54429,129.09871,345.37,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.83,50.32,N
36.53954,129.06587,312.3,1.01,1,2025-03-25,1225,Terra,MODIS,42,6.1NRT,285.64,9.41,N
36.46007,128.52657,321.63,1.02,1.01,2025-03-25,1225,Terra,MODIS,51,6.1NRT,286.04,20.56,N
36.4584,128.51543,336.02,1.03,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.58,40.09,N
36.45672,128.50424,309.55,1.03,1.01,2025-03-25,1225,Terra,MODIS,31,6.1NRT,284.08,11.04,N
36.45509,128.49335,319.25,1.03,1.01,2025-03-25,1225,Terra,MODIS,98,6.1NRT,284.41,19.41,N
36.5641,129.17322,314.72,1,1,2025-03-25,1225,Terra,MODIS,59,6.1NRT,286.05,13.93,N
36.47225,128.54675,309.69,1.02,1.01,2025-03-25,1225,Terra,MODIS,78,6.1NRT,283.59,11.57,N
36.47057,128.53552,304.22,1.02,1.01,2025-03-25,1225,Terra,MODIS,36,6.1NRT,283.12,7.93,N
36.57288,129.17125,331.82,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,285.96,33.63,N
36.5713,129.16028,304.23,1,1,2025-03-25,1225,Terra,MODIS,59,6.1NRT,284.85,7.72,N
36.56816,129.13846,333.43,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.49,34.85,N
36.56659,129.12749,325.12,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.67,24.39,N
36.56501,129.11656,334.1,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290,34.7,N
36.56343,129.10564,339.94,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.06,43.02,N
36.56186,129.09471,333.68,1.01,1,2025-03-25,1225,Terra,MODIS,88,6.1NRT,288.54,32.08,N
36.56028,129.08376,324.32,1.01,1,2025-03-25,1225,Terra,MODIS,70,6.1NRT,287.26,19.84,N
36.54443,128.9744,313.01,1.01,1,2025-03-25,1225,Terra,MODIS,14,6.1NRT,285.71,10.88,N
36.53483,128.90855,313.09,1.01,1,2025-03-25,1225,Terra,MODIS,19,6.1NRT,286.1,12.27,N
36.52357,128.83159,336.92,1.01,1.01,2025-03-25,1225,Terra,MODIS,79,6.1NRT,287.01,37.24,N
36.50083,128.67737,320.31,1.02,1.01,2025-03-25,1225,Terra,MODIS,0,6.1NRT,286.89,15.78,N
36.49918,128.66624,320.35,1.02,1.01,2025-03-25,1225,Terra,MODIS,28,6.1NRT,286.17,15.83,N
36.49754,128.65518,325.12,1.02,1.01,2025-03-25,1225,Terra,MODIS,65,6.1NRT,285.39,20.44,N
36.48605,128.5779,304.65,1.02,1.01,2025-03-25,1225,Terra,MODIS,15,6.1NRT,283.8,7.77,N
36.57694,129.13644,370.24,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.86,119.59,N
36.57537,129.12553,362.75,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,292.89,96.21,N
36.5738,129.11464,337.92,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.27,41.22,N
36.57223,129.1037,336.45,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.75,38.98,N
36.54845,128.93964,337.5,1.01,1,2025-03-25,1225,Terra,MODIS,89,6.1NRT,288.69,37.49,N
36.54684,128.92857,323.58,1.01,1,2025-03-25,1225,Terra,MODIS,31,6.1NRT,286.28,19.29,N
36.54523,128.91751,326.24,1.01,1,2025-03-25,1225,Terra,MODIS,80,6.1NRT,285.28,24.84,N
36.5243,128.77455,324,1.01,1.01,2025-03-25,1225,Terra,MODIS,84,6.1NRT,286.72,21.41,N
36.52268,128.76355,313.65,1.02,1.01,2025-03-25,1225,Terra,MODIS,37,6.1NRT,285.41,11.75,N
36.51945,128.74159,318.12,1.02,1.01,2025-03-25,1225,Terra,MODIS,83,6.1NRT,285.22,16.87,N
36.51618,128.71944,321.31,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,285.66,20.21,N
36.51455,128.70839,310.26,1.02,1.01,2025-03-25,1225,Terra,MODIS,26,6.1NRT,284.77,10.48,N
36.51292,128.69739,308.82,1.02,1.01,2025-03-25,1225,Terra,MODIS,19,6.1NRT,285.79,9.61,N
36.5747,129.05795,328.35,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.04,27.05,N
36.57312,129.04707,338.81,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.83,41.09,N
36.57154,129.03609,314.25,1.01,1,2025-03-25,1225,Terra,MODIS,23,6.1NRT,287.01,11.57,N
36.56995,129.02515,337.57,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.07,38.24,N
36.56837,129.01416,334.31,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.98,33.79,N
36.55724,128.9375,325.68,1.01,1,2025-03-25,1225,Terra,MODIS,0,6.1NRT,286.95,22.14,N
36.51685,128.66219,335.46,1.02,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.93,37.89,N
36.51522,128.65115,319.26,1.02,1.01,2025-03-25,1225,Terra,MODIS,43,6.1NRT,286.5,18.17,N
36.51359,128.64018,328.48,1.02,1.01,2025-03-25,1225,Terra,MODIS,80,6.1NRT,287.67,28.35,N
36.58506,129.06689,373.52,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,292.91,130.92,N
36.58349,129.05602,378.13,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,296.37,148.44,N
36.58191,129.0451,373.86,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,294.14,131.8,N
36.58033,129.0341,355.14,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,291.2,75.24,N
36.57874,129.02315,322.22,1.01,1,2025-03-25,1225,Terra,MODIS,64,6.1NRT,286.62,20.39,N
36.97307,128.74295,301.29,1.01,1.01,2025-03-25,1225,Terra,MODIS,40,6.1NRT,281.44,7.88,N
35.39994,129.24278,310.69,1.01,1,2025-03-25,1225,Terra,MODIS,31,6.1NRT,288.62,9.9,N
35.40876,129.24094,308.97,1.01,1,2025-03-25,1225,Terra,MODIS,19,6.1NRT,288.44,8.54,N
35.40721,129.2303,317.54,1.01,1.01,2025-03-25,1225,Terra,MODIS,89,6.1NRT,287.77,15.59,N
35.40564,129.21959,316,1.01,1.01,2025-03-25,1225,Terra,MODIS,77,6.1NRT,286.8,14.48,N
35.42226,129.27118,307.8,1.01,1,2025-03-25,1225,Terra,MODIS,73,6.1NRT,289.15,8.59,N
35.42069,129.26041,349.84,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,292.18,62.97,N
35.21064,127.86837,311.68,1.09,1.04,2025-03-25,1225,Terra,MODIS,83,6.1NRT,287.19,13.01,N
35.2089,127.8573,315.83,1.09,1.04,2025-03-25,1225,Terra,MODIS,92,6.1NRT,287.39,16.81,N
35.42949,129.25842,328.29,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.45,27.04,N
35.22153,127.87759,328.29,1.09,1.04,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.51,31.68,N
35.21976,127.86632,332.57,1.09,1.04,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.85,37.25,N
35.21801,127.85522,316.24,1.09,1.04,2025-03-25,1225,Terra,MODIS,93,6.1NRT,288.38,16.93,N
35.21621,127.84376,326.59,1.09,1.04,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.58,29.33,N
35.2299,127.88176,320.88,1.09,1.04,2025-03-25,1225,Terra,MODIS,100,6.1NRT,286.45,23.06,N
35.22812,127.8706,323.13,1.09,1.04,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.3,25.63,N
35.27184,127.7888,314.89,1.1,1.04,2025-03-25,1225,Terra,MODIS,90,6.1NRT,285.75,17.13,N
36.00219,129.3855,301.86,1,1,2025-03-25,1225,Terra,MODIS,45,6.1NRT,291.25,5.18,N
36.42038,129.39719,317.98,1,1,2025-03-25,1225,Terra,MODIS,96,6.1NRT,288.97,8.78,N
36.41884,129.38629,313.64,1,1,2025-03-25,1225,Terra,MODIS,23,6.1NRT,289.79,5.68,N
36.43378,129.42784,326.02,1,1,2025-03-25,1225,Terra,MODIS,96,6.1NRT,288.79,0,N
36.43224,129.41698,351.03,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.18,62.13,N
36.4307,129.4061,366.34,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,291.15,101.45,N
36.42916,129.39523,361.26,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.18,83.45,N
36.42761,129.38434,341.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.77,41.13,N
36.42607,129.37346,334.68,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.83,30.3,N
36.42452,129.36258,320.14,1,1,2025-03-25,1225,Terra,MODIS,96,6.1NRT,289.16,13,N
36.42297,129.35173,311.51,1,1,2025-03-25,1225,Terra,MODIS,9,6.1NRT,288.86,6.81,N
36.36002,128.91556,332.17,1.01,1.01,2025-03-25,1225,Terra,MODIS,96,6.1NRT,289.42,32.91,N
36.35843,128.90465,324.88,1.01,1.01,2025-03-25,1225,Terra,MODIS,0,6.1NRT,286.84,22.44,N
36.35038,128.84973,304.82,1.01,1.01,2025-03-25,1225,Terra,MODIS,53,6.1NRT,283.94,8.46,N
36.34878,128.83885,322.74,1.01,1.01,2025-03-25,1225,Terra,MODIS,100,6.1NRT,284.83,22.81,N
36.34716,128.82787,317.07,1.01,1.01,2025-03-25,1225,Terra,MODIS,94,6.1NRT,284.19,17.45,N
36.34555,128.81686,302.31,1.02,1.01,2025-03-25,1225,Terra,MODIS,48,6.1NRT,283.75,7.34,N
36.34066,128.78369,309.65,1.02,1.01,2025-03-25,1225,Terra,MODIS,78,6.1NRT,285.4,11.75,N
